index,numerator,denominator,decimal
64,955292795074642326060314056647931012373990258880300004822709790068526235399037078445977467882883700738304220873374819944257313022433083432470433672438543766708195404191280743827481683291779904809047000567093679455300748494697261322824209038080526930010391305709401828397510403804868457769122467538306802009411,148640656059831493105704037448978970061163802259067601562015214105129896691776524450142851885791138312754802541391005860824424989075527145529027275190106322843898176527487673916696621524262239889060779437993601933148450016211955858473755260915422133716409740723828810035411660808778595358862473869182109832763671875,0.00000642686072840067156793017145606
65,0,1,0.0
66,-423503521805124643391172515199633365202508900902374449605019565405099215380489029353645335126291897258565902083866357347797441406103737585321262184825577204848567186681302727649807010891857196427144873321403123377919806009844297891105102472672139983744283306341250871941412125932287201667001889185153005758395137696054588853216809,148691739368397831200803307009078907715241357534782643027807727738982449401524604937524040400146522801072082045148134943836930652649525358214757918196495032305415502053590393215265841607913556026591576417722208421247537649498889360239935066761806257505916379468285189313806226278717585741225536334859347989368007312348302364349365234375,-0.00000284819804788115807645098660818
67,0,1,0.0
68,21096878298367460334370153835979226927242738084762304241344983396778984401437631339925325708503564384974656531018182517565249436439259556593727706364561350922750389616515694138220642693406577639869562868097289211517153695370996833879338791894278118940469208982282755572694213371419850961466742528164667137669582986715326311148056072338324774373194377,85190578113992857755398537152183585261666197941766347527014649714827343583018134244547272889362882289861322321838578093842595203214935655309772419612888841458662205172990835527173432631512362440754771885346054210867846988894594393011255076659744331577564280712211218943904095791035870983314759881584505968353340991645184732044688562829441530704498291015625,0.000000247643328234466135971811169575
69,0,1,0.0
70,19309118801557855827937142170324550770458705656046491172658995182948166663042770899624213760384717983565859999464986885821126945722880649857373014120178462778725815692261141032114678375076455444613099675822947197794715387554698073225212584212985217775680068567738591881255903088495403717116897552263147232064519991681678876713805769136260070097277698552799449810305703257,51767320341723083983805032540026875422766542979592593410212048145461316773237000593421992139334386579350696713996048033775151969475541041578600293406032220029898587699711912547664336354862639765616883293394330345039000095293566132971920678854468647002085309221352113280084995836201336184161123386123032551913986015336947858084895736569170994479804393545209136065006256103515625,0.000000372998228884472882371308448485
71,0,1,0.0
72,15995907073005857835462375341392343963594302402349613873377480252705412520179962447060395913527108454647823839826250697297032243930177412254263331006077087732912209196983402355307072144558442745747761803912964962885712380803223155366940034209631030472241981722636682720922956784416756173228036561519089015499733335961263051173331194569393612501082266367708633358389369793791338696199931808926969,117942021179211451383910279605216208376923346386558805455305667566940942122195448861903637110663065087110331167435780635522082025217262988951307276133165661609709534539675716280305909211852219392860393221170963567523352847914499640848982864573366610993996502998370297772879016535473134883298101425738569641470431839456759340179705744619672870092812603945756651803073731786121842997786676883697509765625,0.000000135625173395157215994473725783
73,0,1,0.0
74,-58585536565391929545474554532816798490325675214791194634764024642131468136705753151507530888822661715194692412365811393197381500073230621749160219152347360387292566656399689041902769268828811087398423624103152406443241346219791986302473612404031721692662967844842138793271242117214353440077682380863752167780272256901872950203800213273606474255806370054419876705918489476906205052464297030839354569016544063709503,110616927440183377451823922189137693579947465101105678430085638676303181575593823645098613311255000014366060701347296217736822578457953812017176099020367172264582547893711990561420876104681393102770963640900500182569707064624774964548632249054731707758279507632763134340182862160294009463872739871845187836303153007963264935307489746544510346604955447722196899362396545967822617467433419358771491585412466526031494140625,-0.000000529625419193390029182333741907
75,0,1,0.0
76,39713164742170488310101392775560644565912263188978122701928625650242145863765496842106033025646957901027637470187247473228854535851234323626207388806112959717988549358960421852882273216902863407835053527164137191461924446092716041599499782009212543004651351971283427219255850387974048415542569081101941923664818083315932031781065534863080213436979269643951457607161930145448387027621677447094762515604359377496761540962925995121,88398052769930816035660499248923071656475061903437598506060662570892566473434579832899201768169563693556352329493365921730487235450504782754932380181528970604743114372045584076036216045982379322901324280053660855762794791304824730778286000581992087393872239729302618848221082980705742357363707779160465202944521269422747352964312364797728221449676626004540370353634474388819794234465021918361100543117970198302155204870700836181640625,0.000000449253840981429227830888516487
77,0,1,0.0
78,-60728311169447609032576627152732269984466604699289780418722854038859882625692622883682444063722284641081831665010225504874659555951214835328577721852823656381518255146145089264251550077533833750819977574953030480571793859836412311563435418902683379840058563114807718806244714332176058905728454554742541827182338120431744308903452041541591855900075258662063916395210825650268117098435968480112886528847367018039025711387893898437304129713152315152462178349,385838268465145393741299283087520077807247712732013166908547450202607825223691484650445164718020491555400016112898700212240874851654543550321293344592652462754011023161831266098805571239418791135510719343571835381130808276789649321127773725176004337063996000652879711109925910419804424372466290133561523213569415919518260106246236870075643489935664456116993292081627545482978606408498027951789748794300355755163907201745599850924344531291942996776103973388671875,-0.000000157393177745233133272503332082
79,0,1,0.0
80,-287944265416869693968881672014234362217653386199174552341721526325838956138696399392234727368435064339447570628535556421703796742023355956312033046075293199939624074061500289964388056779523471394667006925690939215397911386971499109406706045246543082952226903780341887220762745352681589867726424145281123115297538984655451127069455654282279294267459192116931792871966560593396925493844241752903082243680562973547432206715997692139751436324419272477551220632781568944188326185037956177,1982878290852332619772770413424352471332599324188934263555330333653123789618357727888248985576239993011810899332458094752957055435281357045350584582849858704751897486614935395868645729163130873034379194391924646921755326350566453600748145995571818197471332099631180392586612513696905737960067052431339921530999382583589344966610691665587240933645543547188227620691804979939800295493934097141101142178435642892507208847332159424382853312164556185656147709960582217687920704782009124755859375,-0.00000014521529977167582841577282281
81,0,1,0.0
82,2597581298769251950845633537913166943235057172956200649795895999262464494544959257127806290899015156913229399505435715381928240910749702045243228036957083892368850084947088256442475393102723162438568154756351702172339605806848400904217783285579173072681712929340721263589107021596072467627074378041091500691449981650419839810310246575789375369855712357750850930502896201627123494813345050636741482011457810657291443546453894492964692635977124391139788474965191495054173229273905793408506470557427698889,6853262165783895272375634264934036696931482612998403908641479688445870441320697356237284076460468676592350315032919485634172385079398293919276796176138895103026872354441746005862838828659102737656702824174747116441756356795257865355402721452397904539651478143473387634112956754740864393652410163768918574115002968923675451514952170128164629352107644696000835221181011501177857350462855112890762996162711899641443353246569549630336225531426332088126036650334171325076023997633233235189853488504886627197265625,0.000000379028444546909193728388642138
83,0,1,0.0
84,-26373324029526970826721996497494279397161154181442935208429376417849005433664352419662833087582272572192405498498534484015087571683189374896515202496996371021457775190786988913417341274030043205446700606603136849262513789678852317026138664080972952770099122160568861035723164272739076235636827678045089122849282391313690157529833676215642382820615774977606791904408900272020052408831653902545369804698171386202809190867758091884020665393500790751116354315010241478383034265458962967458539870833147461985762262279331829692236038023901,55077849682288391355245692498120461224006848168673576743522121888951236977556784978209045596730867571028014149626730229985870930422253238385914110193515517762572938226791420482170797095928134237186165046473633359768762792277349073423237000755084867704242218580210242030586892616247467480564118765135124003909247395809699116284086468665131476676361860476253559062579442414500335142340192566271202669094662889250621411167050005839060016775544087286173647499882212973994327950763112296191773887317223373048281181109635090820491313934326171875,-0.00000047883721281166770286217597615
85,0,1,0.0
86,78058063548681461501428471073616207171396408703612335982420670899780798633490830845423934451890296264611562544567974868386177550184475725971734262786630407299555262030077443528512759949779546868209299765588546321047178602116862066161391703936295238105218335431985715233602017970827155844415000957166317253472958412037153632138189777790476089565689922581984182444158395279551240363864260627114037606749604104300123330463989532874616051103171011833246383515417653831821875635641960892188544545473598310458507984251199489460684109528158670559529965055343,175788744692611417244516938311976310229820199876311968401895975786462393902789667523079775581669568294109976694378089390379209841159702363444250713804784194129971133861896221558865241877983304199175899162480105979357459792019125995772690735955350752727911995117690345294541003893389064323480109843688995191154637902336699149180383469058995757164957475458261298363544389033933888099460654588617453504046740848211554874603218062011811449387592601136639946742355006857580697112599196277602145435227427603123847673721626419684012425312557333312928676605224609375,0.000000444044717909418706070533438244
87,0,1,0.0
88,-45701569336228765186092600406367608800558014812349018074173719734557863184088525606855164652960942157880401738526867952066536462375680918849481755122895792465919964705579084059388600961619709428452591224491848679462016198526913103856811541788572070230793058053684941514324848283734741207663053222982485004563726972923955771350037417409834316748086288835230714419631807908126240687847742172050751758441056964487702890735489478340973248058964361428829186269434210549432020058363286554288204876338408572987999600495452100558521988631484845972622688201627177767176005838847022201455561,143001883307554066349189386501894360605859907468833578936624412814225539275454975384437016708893709806702076182653377662118965667145762849074175945019550885707430174531400768589201782165820168610248631466799115055550113990724463832063339322534693008776684112025959821320798599755532084310086017116641798599924496615427710595858506153630299510091028443680523819696373955979560542254061786610787038105737821644719722131594298167721967789521753888251272473598135235432902730222751344959709128887734274863895760939844206485110573353011626540522113888336920383044598440025113523006439208984375,-0.000000319587185001881596801583686802
89,0,1,0.0
90,70480877012937973114108457917584650372617290757379522000130610185996027893853308341930171438773929084859048649713436384235396856906793329973562680686261663252021078332961126345154037132658619548247144555831814440293833897025049801117280028635696223080807192250236719473979391417150034923998254213341077964566850106673712523811663318251367017722366129329645007709409333133310218762388803882359088412158570173919047353028925356413097848800391219136096807619338300818720680290509872683675202297721182459429728395978633496078175623491808852477427705597906237263005958521163210786998862332904459205918376609928307,401537377595331328161329401891360965189716884945535943789934542533240367467636498819557549642232976213743152922130459059364612768953664275987803510315035565721397512592469288157487831430741280280867704986072732178593860017219507735824045523455510530081379535725086607437417188354663469895370507735795232524462463185585551403492078284786134230353801821459944203670463554067542502185249410080948564619169054574557616528035261015356187180375033230120466991837361260516533602533490717968926162399351737253076016753823315438275758510837383514522981552499415943348125830279927569215676779284928747663967311382293701171875,0.000000175527562178703270239623819892
91,0,1,0.0
92,-31164259030965100163465989747793040051486336254441634357999359554904644150173836348158244476587343724199454333515596920743624067043509184472490484380374024612123364353699918542913600586292300790536532320035654400213117446444601283007486117196725426720132432168837111627879357756809649362569786964903696190586605277987029986369116581563154550309686050163278658030742040233171146248905370473965346270601027269272709616299110549925823698310058610924558486480692108987079529239741911574104725308376651799466154956734376731775411454121324569425751841330334339070205408130845881912462329504931660790483742099515024909574813272303348752623,298904025911732250771797585781015740263671039265958839429359048782882826603199539800680223288926063476264697133464536155860065370393049063484885564655843785158929556121448613494354313621788363601052721677536608139699248723300685031610394948675532919348656934061491571419516138492069201971586307892882072578352936674344106302918187217350702509555349868093401403095238856251895600606850069367121836840715927982840389670965919495027579755078227667745767984776216380223306489714633252594785291110950789916894144628686149543579018083297447659076945157416167518597552180632480971715886548729643634667783859457084423027822878398001194000244140625,-0.000000104261757384853862150401251537
93,0,1,0.0
94,74894261581203713087200922582198211875436927958371647308171143017921732286807425823009439940696160746046751809183879775368860938909328060324858817789440785888741040026294156489027651436755656505190388199247138537407994419091759025333046306531400160021009630021952452671260349432116977812890420738967751215285216557791871705767349480930033889297407803579522504880638418677298622193742661301758853407332570519493549948008681617378700241745195779150039846656830054317194716055926250424014700066867004290453645696694796904174789635782231019113020248522079922242190690198027894612810078007382338182642904581807535014632092639178103884322046632873796950069224557,737037320295312817171893617009620639396011910606881831452655674996567299057798170033278006006050703571520761239211049279532706517207293141744354667346357441758466729353090126276863861443845129490220361343504192877749004517702788644965599094175571979834239508907770971892329903824362259034032586593674273872544332340617352755484251604110347576106762294845908738171427550083821265088100062011204953274920659720195805143088256366842942648629264734855650931296377767619132948828339894276093775968753445911571413547035678434524158705742632201704949473651253868747557804325991035562334218426380332070501561238538595503122424498291790959783269286526925861835479736328125,0.000000101615290730726383453376697344
95,0,1,0.0
96,-52078090211989339849655908311239808566821651843882563479168746764247806463009294289657104108749762263821306172740519659691401185992405959595946615663006268499518919501131127637718535854233937862205192379118862260858256920589734147622386694113728461039298786604202159813464169893066346033562237757177727085739115614662212570211343200004815098997837966739846003202338753088609147484284494899902840808622208893729039435053621926336086192631119702228835118804740660372325089430481049897012032916283337199490594052326473758634921776307848065416049942890598801601996797450382393901537709168785552959777055771915943445348956688232027687418584163862621726057663336492036183665494179865417918252365591,852287007558069506949931170427153725920524095787752686449499668538465668778002033325495221124912582195011601646325310717428836585244444373936988116207180269066180133408112305773560096287332638850479180947878960328596414784136446389359380925330823397729309245626196663281816250643264295072973335230080499041140965653685815750518243296621560863267345695918836747902871005122959159439623481279142107102573023790760969261805832162670014393806733600394980328652628760322873027554149425282521073048653521607400360799663661735080424447630676060146278365898966302301779919250675810138935030298632279041252510563874522751237408785528308380745316854150395735888757639943651296327954170049168169498443603515625,-0.000000061103935352952173744135724271
97,0,1,0.0
98,-479987595720519174352290955342823675174659697472421772787501776082275699482278127938169565336025348937925471674572468083382861819198357010060773749141583569857630114663001162234028948339524151006780280335570344944541373311856012924620331055539624575443261832580362052620372716576860107388761432713569991588564671025391907226145799233089914102779278711536595413804547428681999050277515967198258619270064613517442164748657581164326579795224548563770469913736076956019243993866468116430116030526673386412050443349096560216168182758208580941827655561295262275881079101927475647182869690341576224915199225081304405297163607237231244487805998948217814840398191301423043438196334296754809287038545833507469348401725540437,19738912474631387542534229387777663980568218686782185265545019752643560419928004111216467913848560131899379239853646073037526139096978369143470533963079909318578455255979520462804030289400180251937473675761768202624689236556910631065941623634349125804239439738767153941491493240062979149755984034374938180709004868865137255862868276645022700640677624714308764135040984661728681341104972487681022250419546670442379685329812399319602389575137537536370202680373678965162210166396948823623107476627563711331800935957869936101295046899494329328665656164308495831665143074035130359033353246755873515590374993659195364788436758886021291514326768805650103983690963967572193009258283753211671580862245802800838164985179901123046875,-0.0000000243168207132689389663633721497
99,0,1,0.0
100,25297259192555004554772077778938308385218225612553842348138200938198858495715696122259309033099737450885435113949405098449008634018575170550963747603026961498052390754448766725510753168536207380734566093828091902437921224710607071133981431942507736971984894241010744473571712671328305453433871402913586042219217816562578356844752889878160486555429170223980538954768721193686086830306317797279322026881350123506960918833788196445262923884031901660248615308274765769770478570399888772858926322444404345017769502594998927064956112271536926561211979399787733660040169447141316928956363292949830463529269755959719012569646676142913892990592166239999965338555896998023934230323519919663535338035949094744435774875383430141959779037104887394091175851,675685495395541211221732439558154518991854904741303627434771835183220361767808853160481997545727749385841861281303043935417497842627594323511277545514503047519548320523932683697692615630276807438795305944698103166819214202999020085119301150352001489484726164299903236107916405863516695531971311335526916829769941090917834856891317086363817291575024874119741815199022395006118600873467692608362626508174728923894192512404537801444634676512983381529771386374440071305724813989555848078683601666919078871875160287825227658578154036504460782311697462437039552361120958654521238931865759994312174447477625353956989304450047698238733794740485072616967783183982767037658963156426558476153889047965735945828617527618168546112224441748368553817272186279296875,0.0000000374393994912472986157410527204
